Origen,Destino,Distancia carretera (km),Distancia 3D (km),Diferencia (km),Tiempo estimado (min)
Pantelhó,Catazajá,229.78,231.897,2.117,254.0
Pantelhó,Chalchihuitán,40.463,41.675,1.211,72.3
Pantelhó,Chamula,68.762,69.973,1.211,96.1
Pantelhó,Chanal,93.614,95.025,1.411,178.2
Pantelhó,Chapultenango,171.703,174.385,2.683,215.5
Pantelhó,Chenalhó,24.52,25.214,0.695,45.0
Pantelhó,Chiapa de Corzo,142.765,144.58,1.815,164.5
Pantelhó,Chiapilla,110.36,112.042,1.682,157.1
Pantelhó,Chicoasén,154.331,156.678,2.347,202.7
Pantelhó,Chicomuselo,319.539,321.818,2.279,351.3
Pantelhó,Chilón,54.954,56.05,1.096,85.6
Pantelhó,Cintalapa de Figueroa,207.435,209.361,1.926,208.6
Pantelhó,Coapilla,138.588,140.724,2.137,197.9
Pantelhó,Comitán de Domínguez,162.49,164.044,1.554,185.0
Pantelhó,Copainalá,161.598,163.871,2.273,207.6
Pantelhó,El Bosque,69.345,70.494,1.148,100.6
Pantelhó,El Parral,177.36,179.214,1.854,201.8
Pantelhó,El Porvenir,314.704,318.273,3.569,347.6
Pantelhó,Emiliano Zapata,161.314,163.176,1.861,188.9
Pantelhó,Escuintla,446.076,448.552,2.475,381.3
Pantelhó,Francisco León,202.875,206.195,3.32,262.6
Pantelhó,Frontera Comalapa,273.296,275.084,1.788,296.8
Pantelhó,Frontera Hidalgo,436.002,440.646,4.644,441.9
Pantelhó,Honduras de la Sierra,329.315,332.769,3.454,376.9
Pantelhó,Huehuetán,384.124,388.696,4.572,396.5
Pantelhó,Huitiupán,59.693,60.457,0.764,88.3
Pantelhó,Huixtla,371.62,376.176,4.556,385.6
Pantelhó,Huixtán,86.219,87.876,1.656,128.5
Pantelhó,Ixhuatán,119.552,121.101,1.549,161.8
Pantelhó,Ixtacomitán,152.169,154.519,2.351,186.8
Pantelhó,Ixtapa,117.35,118.829,1.479,140.9
Pantelhó,Ixtapangajoya,158.822,160.788,1.966,213.2
Pantelhó,Jiquipilas,206.449,208.38,1.931,215.4
Pantelhó,Jitotol,86.257,87.573,1.316,114.5
Pantelhó,Juárez,198.615,201.126,2.512,242.9
Pantelhó,La Concordia,256.117,258.136,2.019,285.8
Pantelhó,La Grandeza,299.161,302.146,2.985,327.7
Pantelhó,La Independencia,191.328,192.915,1.587,217.7
Pantelhó,La Libertad,215.676,217.79,2.114,250.8
Pantelhó,La Trinitaria,179.929,181.488,1.56,200.8
Pantelhó,Larráinzar,86.424,87.989,1.564,131.2
Pantelhó,Las Margaritas,181.776,183.36,1.583,206.0
Pantelhó,Las Rosas,132.95,134.512,1.562,159.5
Pantelhó,Mapastepec,402.486,404.838,2.352,348.3
Pantelhó,Maravilla Tenejapa,307.275,310.461,3.186,327.9
Pantelhó,Marqués de Comillas,386.313,388.691,2.378,395.8
Pantelhó,Mazapa de Madero,308.953,312.2,3.247,334.4
Pantelhó,Mazatán,406.548,411.136,4.587,418.6
Pantelhó,Metapa,424.893,429.532,4.639,424.6
Pantelhó,Mezcalapa,234.647,236.981,2.334,234.3
Pantelhó,Mitontic,43.486,44.664,1.178,78.6
Pantelhó,Montecristo de Guerrero,308.18,310.776,2.596,348.4
Pantelhó,Motozintla,332.843,336.686,3.843,344.8
Pantelhó,Nicolás Ruíz,144.044,145.921,1.878,170.8
Pantelhó,Ocosingo,297.997,300.333,2.337,357.2
Pantelhó,Ocotepec,142.159,144.478,2.319,203.0
Pantelhó,Ocozocoautla de Espinosa,176.018,177.923,1.904,189.5
Pantelhó,Ostuacán,223.189,226.103,2.914,269.0
Pantelhó,Osumacinta,140.71,142.803,2.093,183.4
Pantelhó,Oxchuc,69.17,70.496,1.326,122.6
Pantelhó,Palenque,192.558,194.664,2.105,228.3
Pantelhó,Pantepec,104.545,105.921,1.376,146.4
Pantelhó,Pichucalco,163.354,165.73,2.376,196.5
Pantelhó,Pijijiapan,364.239,366.558,2.319,317.8
Pantelhó,Pueblo Nuevo Solistahuacán,75.754,76.654,0.901,115.8
Pantelhó,Rayón,95.422,96.683,1.26,133.3
Pantelhó,Reforma,216.978,218.714,1.736,261.0
Pantelhó,Rincón Chamula San Pedro,84.233,85.198,0.964,125.1
Pantelhó,Sabanilla,90.987,92.555,1.568,136.0
Pantelhó,Salto de Agua,165.433,167.381,1.948,204.8
Pantelhó,San Andrés Duraznal,62.996,63.963,0.968,101.3
Pantelhó,San Cristóbal de las Casas,74.196,75.519,1.323,100.3
Pantelhó,San Fernando,158.373,160.291,1.918,182.4
Pantelhó,San Juan Cancuc,45.746,46.831,1.085,96.2
Pantelhó,San Lucas,107.312,108.997,1.684,154.2
Pantelhó,Santiago el Pinar,79.977,81.442,1.465,120.4
Pantelhó,Siltepec,315.895,318.868,2.974,351.3
Pantelhó,Simojovel,26.776,27.194,0.418,49.4
Pantelhó,Sitalá,51.548,52.569,1.021,95.5
Pantelhó,Socoltenango,180.863,182.532,1.669,221.5
Pantelhó,Solosuchiapa,141.757,144.099,2.341,186.5
Pantelhó,Soyaló,115.589,117.07,1.481,145.4
Pantelhó,Suchiapa,157.954,159.91,1.957,188.1
Pantelhó,Suchiate,443.144,447.766,4.623,445.4
Pantelhó,Sunuapa,184.241,186.898,2.657,222.5
Pantelhó,Tapachula,399.381,403.985,4.604,409.4
Pantelhó,Tapalapa,118.929,120.879,1.95,172.4
Pantelhó,Tapilula,109.919,111.34,1.421,147.3
Pantelhó,Tecpatán,195.868,198.553,2.685,247.3
Pantelhó,Tenejapa,53.931,55.23,1.299,89.4
Pantelhó,Teopisca,102.679,104.147,1.468,135.9
Pantelhó,Tila,111.928,113.958,2.031,163.1
Pantelhó,Tonalá,298.877,301.121,2.243,282.3
Pantelhó,Totolapa,118.296,120.005,1.709,168.3
Pantelhó,Tumbalá,93.092,94.723,1.631,138.8
Pantelhó,Tuxtla Chico,419.456,424.09,4.633,421.0
Pantelhó,Tuxtla Gutiérrez,134.998,136.795,1.797,152.6
Pantelhó,Tuzantán,363.928,368.471,4.542,378.8
Pantelhó,Tzimol,177.2,178.777,1.577,199.5
Pantelhó,Unión Juárez,380.969,388.373,7.404,431.2
Pantelhó,Venustiano Carranza,159.433,161.296,1.863,198.6
Pantelhó,Villa Comaltitlán,450.611,453.007,2.396,382.8
Pantelhó,Villa Corzo,237.219,239.471,2.252,274.4
Pantelhó,Villaflores,207.845,209.828,1.983,230.2
Pantelhó,Yajalón,69.085,70.283,1.198,107.4
Pantelhó,Zinacantán,97.141,98.825,1.684,126.2
Pantelhó,Ángel Albino Corzo,289.728,291.957,2.229,333.9
Pantepec,Acacoyagua,400.036,402.491,2.456,367.2
Pantepec,Acala,168.99,170.836,1.846,169.3
Pantepec,Acapetahua,409.514,411.817,2.302,371.8
Pantepec,Aldama,108.83,110.472,1.642,139.4
Pantepec,Altamirano,277.482,280.317,2.835,303.7
Pantepec,Amatenango de la Frontera,363.561,366.398,2.836,350.8
Pantepec,Amatenango del Valle,198.222,200.443,2.221,191.5
Pantepec,Amatán,69.418,71.037,1.619,121.7
Pantepec,Arriaga,228.269,230.422,2.153,228.2
Pantepec,Bejucal de Ocampo,371.981,375.372,3.39,365.9
Pantepec,Bella Vista,364.744,367.954,3.21,352.1
Pantepec,Benemérito de las Américas,479.388,480.925,1.537,432.1
Pantepec,Berriozábal,137.76,139.631,1.871,179.0
Pantepec,Bochil,69.192,70.231,1.039,69.1
Pantepec,Cacahoatán,500.53,503.296,2.766,442.7
Pantepec,Capitán Luis Ángel Vidal,360.228,365.003,4.775,390.6
Pantepec,Catazajá,215.336,216.522,1.187,208.9
Pantepec,Chalchihuitán,103.57,105.508,1.938,145.8
Pantepec,Chamula,111.941,113.723,1.783,146.1
Pantepec,Chanal,214.117,216.463,2.347,233.2
Pantepec,Chapultenango,79.831,81.318,1.487,90.0
Pantepec,Chenalhó,110.619,112.748,2.129,159.9
Pantepec,Chiapa de Corzo,159.007,160.722,1.715,157.6
Pantepec,Chiapilla,179.034,180.923,1.889,182.7
Pantepec,Chicoasén,68.668,70.026,1.358,100.5
Pantepec,Chicomuselo,350.208,352.729,2.521,393.9
Pantepec,Chilón,139.645,141.973,2.328,201.1
Pantepec,Cintalapa de Figueroa,176.049,177.895,1.847,195.0
Pantepec,Coapilla,34.529,35.301,0.772,52.8
Pantepec,Comitán de Domínguez,243.856,246.158,2.301,235.8
Pantepec,Copainalá,50.556,51.658,1.102,77.0
Pantepec,El Bosque,69.856,71.036,1.181,77.8
Pantepec,El Parral,193.602,195.356,1.754,194.8
Pantepec,El Porvenir,396.071,400.386,4.316,398.4
Pantepec,Emiliano Zapata,177.556,179.318,1.761,181.9
Pantepec,Escuintla,414.69,417.086,2.396,367.7
Pantepec,Francisco León,111.004,113.128,2.124,137.1
Pantepec,Frontera Comalapa,354.662,357.197,2.535,347.6
Pantepec,Frontera Hidalgo,500.81,503.251,2.441,437.4
Pantepec,Honduras de la Sierra,357.019,360.854,3.835,381.2
Pantepec,Huehuetán,448.933,451.302,2.369,392.0
Pantepec,Huitiupán,80.511,81.906,1.394,106.2
Pantepec,Huixtla,431.683,434.025,2.342,376.8
Pantepec,Huixtán,187.482,189.741,2.258,181.8
Pantepec,Ixhuatán,27.68,28.033,0.353,36.2
Pantepec,Ixtacomitán,60.298,61.452,1.155,61.3
Pantepec,Ixtapa,104.731,106.114,1.383,103.8
Pantepec,Ixtapangajoya,88.787,90.211,1.424,114.3
Pantepec,Jiquipilas,175.063,176.915,1.852,201.8
Pantepec,Jitotol,48.228,48.831,0.603,54.3
Pantepec,Juárez,106.744,108.059,1.316,117.3
Pantepec,La Concordia,272.359,274.279,1.919,278.8
Pantepec,La Grandeza,380.528,384.26,3.732,378.5
Pantepec,La Independencia,272.695,275.028,2.334,268.5
Pantepec,La Libertad,249.645,250.856,1.211,232.3
Pantepec,La Trinitaria,261.295,263.602,2.307,251.6
Pantepec,Larráinzar,78.7,80.07,1.37,91.9
Pantepec,Las Margaritas,263.143,265.473,2.331,256.8
Pantepec,Las Rosas,214.316,216.626,2.309,210.3
Pantepec,Mapastepec,371.1,373.372,2.273,334.7
Pantepec,Maravilla Tenejapa,388.641,392.574,3.933,378.7
Pantepec,Marqués de Comillas,470.182,471.722,1.54,432.9
Pantepec,Mazapa de Madero,390.32,394.314,3.994,385.2
Pantepec,Mazatán,471.357,473.741,2.385,414.1
Pantepec,Metapa,489.701,492.137,2.436,420.2
Pantepec,Mezcalapa,129.809,131.958,2.149,170.0
Pantepec,Mitontic,137.208,139.597,2.389,176.1
Pantepec,Montecristo de Guerrero,324.423,326.918,2.496,341.4
Pantepec,Motozintla,414.209,418.8,4.591,395.6
Pantepec,Nicolás Ruíz,208.539,210.52,1.981,213.4
Pantepec,Ocosingo,381.865,383.364,1.499,394.2
Pantepec,Ocotepec,38.1,39.054,0.954,57.9
Pantepec,Ocozocoautla de Espinosa,144.632,146.457,1.825,175.9
Pantepec,Ostuacán,131.317,133.035,1.718,143.5
Pantepec,Osumacinta,80.392,81.799,1.407,110.6
Pantepec,Oxchuc,213.585,216.052,2.467,208.6
Pantepec,Palenque,276.427,277.694,1.267,265.4
Pantepec,Pantelhó,102.619,104.029,1.41,146.5
Pantepec,Pichucalco,71.483,72.663,1.18,70.9
Pantepec,Pijijiapan,332.853,335.092,2.24,304.1
Pantepec,Pueblo Nuevo Solistahuacán,29.44,29.916,0.475,32.6
Pantepec,Rayón,9.122,9.238,0.116,13.1
Pantepec,Reforma,126.7,128.022,1.322,141.0
Pantepec,Rincón Chamula San Pedro,22.407,22.865,0.458,27.7
Pantepec,Sabanilla,111.805,114.004,2.199,153.9
Pantepec,Salto de Agua,204.212,205.521,1.31,204.1
Pantepec,San Andrés Duraznal,45.373,46.107,0.734,61.6
Pantepec,San Cristóbal de las Casas,158.591,160.662,2.071,155.9
Pantepec,San Fernando,103.893,105.655,1.763,143.3
Pantepec,San Juan Cancuc,150.974,153.885,2.911,228.5
Pantepec,San Lucas,175.742,178.059,2.317,193.7
Pantepec,Santiago el Pinar,109.357,111.018,1.661,140.6
Pantepec,Siltepec,374.572,379.97,5.398,392.9
Pantepec,Simojovel,91.167,92.457,1.29,134.2
Pantepec,Sitalá,136.239,138.492,2.253,210.9
Pantepec,Socoltenango,262.23,264.646,2.416,272.3
Pantepec,Solosuchiapa,49.886,51.031,1.145,61.0
Pantepec,Soyaló,102.969,104.354,1.385,108.3
Pantepec,Suchiapa,174.196,176.053,1.857,181.1
Pantepec,Suchiate,507.952,510.372,2.42,441.0
Pantepec,Sunuapa,92.37,93.83,1.461,97.0
Pantepec,Tapachula,464.189,466.591,2.401,404.9
Pantepec,Tapalapa,14.871,15.455,0.585,27.3
Pantepec,Tapilula,18.048,18.273,0.225,21.8
Pantepec,Tecpatán,86.181,87.713,1.531,119.0
Pantepec,Tenejapa,163.173,165.419,2.246,198.4
Pantepec,Teopisca,184.046,186.261,2.215,186.7
Pantepec,Tila,235.125,237.11,1.985,236.5
Pantepec,Tonalá,267.491,269.655,2.164,268.7
Pantepec,Totolapa,186.97,188.886,1.916,193.8
Pantepec,Tumbalá,241.629,243.602,1.973,230.3
Pantepec,Tuxtla Chico,484.264,486.695,2.431,416.6
Pantepec,Tuxtla Gutiérrez,151.24,152.937,1.697,145.6
Pantepec,Tuzantán,434.043,436.395,2.352,378.4
Pantepec,Tzimol,258.566,260.89,2.324,250.2
Pantepec,Unión Juárez,513.335,516.084,2.749,452.0
Pantepec,Venustiano Carranza,216.0,217.826,1.826,216.2
Pantepec,Villa Comaltitlán,419.225,421.541,2.316,369.2
Pantepec,Villa Corzo,253.461,255.613,2.152,267.4
Pantepec,Villaflores,224.087,225.971,1.883,223.2
Pantepec,Yajalón,154.475,157.329,2.855,214.4
Pantepec,Zinacantán,147.359,149.507,2.148,146.9
Pantepec,Ángel Albino Corzo,305.97,308.099,2.129,326.9
Pichucalco,Acacoyagua,462.844,464.805,1.961,393.7
Pichucalco,Acala,228.145,230.991,2.846,220.6
Pichucalco,Acapetahua,472.323,474.13,1.808,398.2
Pichucalco,Aldama,167.985,170.627,2.642,190.7
Pichucalco,Altamirano,272.104,274.99,2.887,353.4
Pichucalco,Amatenango de la Frontera,422.716,426.553,3.837,402.1
Pichucalco,Amatenango del Valle,257.377,260.598,3.221,242.8
Pichucalco,Amatán,83.984,84.834,0.851,100.0
Pichucalco,Arriaga,291.077,292.735,1.658,254.7
Pichucalco,Bejucal de Ocampo,431.136,435.527,4.39,417.2
Pichucalco,Bella Vista,423.899,428.109,4.21,403.4
Pichucalco,Benemérito de las Américas,433.407,433.814,0.407,383.7
Pichucalco,Berriozábal,199.823,201.211,1.388,205.5
Pichucalco,Bochil,128.347,130.386,2.039,120.4
Pichucalco,Cacahoatán,563.339,565.61,2.271,469.2
Pichucalco,Capitán Luis Ángel Vidal,419.383,425.158,5.775,441.9
Pichucalco,Catazajá,169.354,169.412,0.057,160.5
Pichucalco,Chalchihuitán,162.725,165.663,2.938,197.1
Pichucalco,Chamula,171.096,173.878,2.783,197.4
Pichucalco,Chanal,273.272,276.618,3.347,284.5
Pichucalco,Chapultenango,32.039,32.408,0.369,42.7
Pichucalco,Chenalhó,169.774,172.903,3.129,211.2
Pichucalco,Chiapa de Corzo,218.162,220.877,2.715,208.9
Pichucalco,Chiapilla,238.189,241.078,2.889,234.0
Pichucalco,Chicoasén,139.776,142.302,2.526,171.2
Pichucalco,Chicomuselo,409.363,412.884,3.521,445.2
Pichucalco,Chilón,164.998,167.06,2.061,211.5
Pichucalco,Cintalapa de Figueroa,238.857,240.209,1.352,221.4
Pichucalco,Coapilla,105.637,107.577,1.94,123.5
Pichucalco,Comitán de Domínguez,303.011,306.313,3.301,287.1
Pichucalco,Copainalá,121.664,123.934,2.271,147.7
Pichucalco,El Bosque,129.011,131.191,2.181,129.1
Pichucalco,El Parral,252.757,255.511,2.754,246.1
Pichucalco,El Porvenir,455.226,460.541,5.316,449.7
Pichucalco,Emiliano Zapata,236.711,239.473,2.761,233.2
Pichucalco,Escuintla,477.498,479.4,1.901,394.1
Pichucalco,Francisco León,63.211,64.217,1.006,89.7
Pichucalco,Frontera Comalapa,413.817,417.352,3.535,398.9
Pichucalco,Frontera Hidalgo,563.619,565.565,1.946,463.9
Pichucalco,Honduras de la Sierra,416.174,421.009,4.835,432.5
Pichucalco,Huehuetán,511.741,513.615,1.874,418.5
Pichucalco,Huitiupán,132.881,134.359,1.479,148.8
Pichucalco,Huixtla,494.492,496.339,1.847,403.3
Pichucalco,Huixtán,246.637,249.896,3.258,233.1
Pichucalco,Ixhuatán,49.472,50.406,0.934,53.0
Pichucalco,Ixtacomitán,12.583,12.623,0.04,13.9
Pichucalco,Ixtapa,163.886,166.269,2.383,155.1
Pichucalco,Ixtapangajoya,42.806,43.1,0.294,65.9
Pichucalco,Jiquipilas,237.872,239.228,1.357,228.3
Pichucalco,Jitotol,107.383,108.986,1.603,105.6
Pichucalco,Juárez,35.45,35.586,0.136,47.2
Pichucalco,La Concordia,331.514,334.434,2.919,330.1
Pichucalco,La Grandeza,439.683,444.415,4.732,429.8
Pichucalco,La Independencia,331.85,335.183,3.334,319.8
Pichucalco,La Libertad,203.663,203.745,0.082,183.9
Pichucalco,La Trinitaria,320.45,323.757,3.307,302.9
Pichucalco,Larráinzar,137.855,140.225,2.37,143.2
Pichucalco,Las Margaritas,322.298,325.628,3.331,308.1
Pichucalco,Las Rosas,273.471,276.781,3.309,261.6
Pichucalco,Mapastepec,433.908,435.686,1.778,361.1
Pichucalco,Maravilla Tenejapa,447.796,452.729,4.933,430.0
Pichucalco,Marqués de Comillas,424.2,424.612,0.411,384.5
Pichucalco,Mazapa de Madero,449.475,454.469,4.994,436.5
Pichucalco,Mazatán,534.165,536.055,1.89,440.6
Pichucalco,Metapa,552.51,554.451,1.941,446.7
Pichucalco,Mezcalapa,136.184,137.334,1.151,153.4
Pichucalco,Mitontic,196.363,199.752,3.389,227.4
Pichucalco,Montecristo de Guerrero,383.577,387.073,3.496,392.7
Pichucalco,Motozintla,523.888,526.43,2.542,429.0
Pichucalco,Nicolás Ruíz,267.694,270.675,2.981,264.7
Pichucalco,Ocosingo,335.884,336.253,0.369,345.8
Pichucalco,Ocotepec,109.208,111.33,2.123,128.6
Pichucalco,Ocozocoautla de Espinosa,207.441,208.771,1.33,202.4
Pichucalco,Ostuacán,60.024,60.562,0.538,73.4
Pichucalco,Osumacinta,151.499,154.075,2.575,181.3
Pichucalco,Oxchuc,272.74,276.207,3.467,259.9
Pichucalco,Palenque,230.446,230.584,0.138,217.0
Pichucalco,Pantelhó,161.774,164.184,2.41,197.8
Pichucalco,Pantepec,71.593,72.773,1.179,72.0
Pichucalco,Pijijiapan,395.661,397.406,1.745,330.6
Pichucalco,Pueblo Nuevo Solistahuacán,88.595,90.071,1.475,83.9
Pichucalco,Rayón,68.277,69.393,1.116,64.4
Pichucalco,Reforma,55.406,55.549,0.143,70.9
Pichucalco,Rincón Chamula San Pedro,81.562,83.02,1.458,79.0
Pichucalco,Sabanilla,96.218,97.379,1.161,116.0
Pichucalco,Salto de Agua,158.23,158.411,0.181,155.7
Pichucalco,San Andrés Duraznal,104.528,106.262,1.734,112.9
Pichucalco,San Cristóbal de las Casas,217.746,220.817,3.071,207.2
Pichucalco,San Fernando,175.0,177.931,2.931,214.0
Pichucalco,San Juan Cancuc,210.129,214.04,3.911,279.8
Pichucalco,San Lucas,234.897,238.214,3.317,245.0
Pichucalco,Santiago el Pinar,168.512,171.173,2.661,191.9
Pichucalco,Siltepec,433.727,440.125,6.398,444.2
Pichucalco,Simojovel,150.322,152.612,2.29,185.5
Pichucalco,Sitalá,189.51,192.136,2.626,261.1
Pichucalco,Socoltenango,321.385,324.801,3.416,323.6
Pichucalco,Solosuchiapa,35.814,36.308,0.493,44.7
Pichucalco,Soyaló,162.124,164.509,2.385,159.6
Pichucalco,Suchiapa,231.826,233.252,1.426,228.6
Pichucalco,Suchiate,570.76,572.686,1.925,467.5
Pichucalco,Sunuapa,21.076,21.357,0.281,26.9
Pichucalco,Tapachula,526.998,528.905,1.907,431.4
Pichucalco,Tapalapa,85.978,87.731,1.753,98.0
Pichucalco,Tapilula,54.127,55.082,0.956,51.8
Pichucalco,Tecpatán,95.466,97.135,1.669,137.8
Pichucalco,Tenejapa,222.328,225.574,3.246,249.7
Pichucalco,Teopisca,243.201,246.416,3.215,238.0
Pichucalco,Tila,189.144,189.999,0.855,188.1
Pichucalco,Tonalá,330.3,331.969,1.669,295.1
Pichucalco,Totolapa,246.125,249.041,2.916,245.1
Pichucalco,Tumbalá,195.648,196.492,0.844,181.9
Pichucalco,Tuxtla Chico,547.073,549.009,1.936,443.0
Pichucalco,Tuxtla Gutiérrez,210.395,213.092,2.697,196.9
Pichucalco,Tuzantán,496.851,498.709,1.858,404.8
Pichucalco,Tzimol,317.721,321.045,3.324,301.5
Pichucalco,Unión Juárez,576.144,578.398,2.254,478.4
Pichucalco,Venustiano Carranza,275.155,277.981,2.826,267.5
Pichucalco,Villa Comaltitlán,482.033,483.855,1.822,395.6
Pichucalco,Villa Corzo,295.781,297.414,1.633,312.5
Pichucalco,Villaflores,250.912,252.285,1.373,262.3
Pichucalco,Yajalón,153.523,155.535,2.012,198.6
Pichucalco,Zinacantán,206.514,209.662,3.148,198.2
Pichucalco,Ángel Albino Corzo,365.125,368.254,3.129,378.2
Pijijiapan,Acacoyagua,70.093,70.316,0.222,70.2
Pijijiapan,Acala,283.163,283.777,0.614,225.4
Pijijiapan,Acapetahua,79.572,79.641,0.069,74.7
Pijijiapan,Aldama,324.638,326.222,1.584,275.2
Pijijiapan,Altamirano,410.7,412.446,1.746,369.0
Pijijiapan,Amatenango de la Frontera,192.2,195.761,3.56,167.9
Pijijiapan,Amatenango del Valle,331.44,332.572,1.132,256.9
Pijijiapan,Amatán,416.578,419.711,3.133,366.5
Pijijiapan,Arriaga,108.013,108.074,0.061,78.9
Pijijiapan,Bejucal de Ocampo,190.621,194.202,3.581,187.1
Pijijiapan,Bella Vista,225.324,228.897,3.573,198.8
Pijijiapan,Benemérito de las Américas,502.594,638.861,136.267,466.3
Pijijiapan,Berriozábal,229.448,230.029,0.581,183.3
Pijijiapan,Bochil,311.38,312.55,1.17,243.3
Pijijiapan,Cacahoatán,170.588,171.121,0.532,145.7
Pijijiapan,Capitán Luis Ángel Vidal,256.379,267.364,10.984,282.7
Pijijiapan,Catazajá,542.497,536.848,-5.649,427.6
Pijijiapan,Chalchihuitán,348.3,350.232,1.932,289.3
Pijijiapan,Chamula,306.461,307.648,1.187,242.8
Pijijiapan,Chanal,347.334,348.593,1.258,298.6
Pijijiapan,Chapultenango,362.023,364.465,2.442,320.2
Pijijiapan,Chenalhó,342.403,344.056,1.652,277.4
Pijijiapan,Chiapa de Corzo,256.57,257.125,0.554,197.1
Pijijiapan,Chiapilla,298.238,299.006,0.767,241.4
Pijijiapan,Chicoasén,274.687,275.895,1.208,222.9
Pijijiapan,Chicomuselo,261.485,264.874,3.389,248.9
Pijijiapan,Chilón,425.44,427.392,1.951,347.3
Pijijiapan,Cintalapa de Figueroa,172.357,172.72,0.364,134.5
Pijijiapan,Coapilla,300.825,302.318,1.493,256.0
Pijijiapan,Comitán de Domínguez,303.258,306.364,3.105,269.1
Pijijiapan,Copainalá,281.954,283.089,1.134,227.8
Pijijiapan,El Bosque,333.205,334.794,1.589,271.4
Pijijiapan,El Parral,280.756,281.35,0.594,230.3
Pijijiapan,El Porvenir,172.871,176.499,3.628,153.6
Pijijiapan,Emiliano Zapata,275.12,275.721,0.601,221.5
Pijijiapan,Escuintla,84.748,84.911,0.163,70.7
Pijijiapan,Francisco León,341.867,343.776,1.909,290.0
Pijijiapan,Frontera Comalapa,230.482,233.401,2.919,208.1
Pijijiapan,Frontera Hidalgo,170.868,171.076,0.208,140.4
Pijijiapan,Honduras de la Sierra,213.894,221.577,7.683,220.8
Pijijiapan,Huehuetán,118.99,119.126,0.136,95.0
Pijijiapan,Huitiupán,376.135,378.293,2.158,317.2
Pijijiapan,Huixtla,101.741,101.85,0.108,79.8
Pijijiapan,Huixtán,320.7,321.87,1.17,247.1
Pijijiapan,Ixhuatán,395.288,397.671,2.382,326.5
Pijijiapan,Ixtacomitán,406.834,408.601,1.766,341.8
Pijijiapan,Ixtapa,278.448,279.296,0.848,213.6
Pijijiapan,Ixtapangajoya,437.39,439.41,2.02,394.1
Pijijiapan,Jiquipilas,177.285,177.67,0.384,141.3
Pijijiapan,Jitotol,336.986,338.615,1.628,271.0
Pijijiapan,Juárez,390.909,392.019,1.11,320.4
Pijijiapan,La Concordia,299.986,300.917,0.931,258.2
Pijijiapan,La Grandeza,193.975,198.466,4.491,177.3
Pijijiapan,La Independencia,313.118,316.217,3.1,280.0
Pijijiapan,La Libertad,576.806,571.181,-5.625,451.0
Pijijiapan,La Trinitaria,285.086,288.175,3.089,251.6
Pijijiapan,Larráinzar,322.879,324.296,1.418,283.7
Pijijiapan,Las Margaritas,320.381,323.508,3.126,288.3
Pijijiapan,Las Rosas,347.534,348.755,1.221,275.6
Pijijiapan,Mapastepec,41.157,41.197,0.039,37.7
Pijijiapan,Maravilla Tenejapa,388.054,393.471,5.418,380.5
Pijijiapan,Marqués de Comillas,489.404,625.697,136.293,466.6
Pijijiapan,Mazapa de Madero,172.408,175.093,2.685,157.9
Pijijiapan,Mazatán,141.414,141.566,0.151,117.1
Pijijiapan,Metapa,159.759,159.962,0.203,123.2
Pijijiapan,Mezcalapa,284.606,285.553,0.946,219.0
Pijijiapan,Mitontic,328.339,330.283,1.944,269.7
Pijijiapan,Montecristo de Guerrero,261.726,269.836,8.11,259.6
Pijijiapan,Motozintla,131.137,131.941,0.804,105.5
Pijijiapan,Nicolás Ruíz,319.737,320.455,0.718,258.9
Pijijiapan,Ocosingo,531.795,534.582,2.787,542.6
Pijijiapan,Ocotepec,324.607,326.375,1.769,291.7
Pijijiapan,Ocozocoautla de Espinosa,197.742,198.205,0.463,153.7
Pijijiapan,Ostuacán,336.341,337.55,1.209,260.2
Pijijiapan,Osumacinta,255.511,256.337,0.827,199.4
Pijijiapan,Oxchuc,346.803,348.181,1.378,274.0
Pijijiapan,Palenque,520.289,523.083,2.793,443.0
Pijijiapan,Pantelhó,364.624,366.935,2.311,318.8
Pijijiapan,Pantepec,332.122,334.348,2.226,303.6
Pijijiapan,Pichucalco,394.722,396.449,1.727,329.3
Pijijiapan,Pueblo Nuevo Solistahuacán,351.491,353.225,1.734,280.5
Pijijiapan,Rayón,371.159,373.253,2.093,298.0
Pijijiapan,Reforma,386.628,387.732,1.104,312.8
Pijijiapan,Rincón Chamula San Pedro,359.97,361.768,1.798,289.8
Pijijiapan,Sabanilla,407.429,410.391,2.962,364.9
Pijijiapan,Salto de Agua,493.164,495.8,2.636,419.6
Pijijiapan,San Andrés Duraznal,365.55,367.535,1.985,307.6
Pijijiapan,San Cristóbal de las Casas,291.809,292.791,0.983,221.2
Pijijiapan,San Fernando,240.254,240.847,0.593,189.5
Pijijiapan,San Juan Cancuc,350.715,352.532,1.817,300.6
Pijijiapan,San Lucas,308.96,310.188,1.228,259.0
Pijijiapan,Santiago el Pinar,328.07,329.702,1.632,283.6
Pijijiapan,Siltepec,196.771,201.69,4.918,181.8
